"","UNICODE","codeLoc","LATITUDE","LONGITUDE","recentinsp","not_sprayed","probability","uncertainty","time","color"
"2273","1.3.71.345","1.3.71",-16.34518216,-71.54627347,"2016-09-27",0,0.0135305660069926,0.0638433244229602,3,"#FECC5C"
"2274","1.3.70.39","1.3.70",-16.34955536,-71.5496935,"2012-09-16",0,0.0135238685148211,0.0632798442574646,7,"#FECC5C"
"2275","1.3.49.250","1.3.49",-16.34957161,-71.5461678,"2018-05-18",0,0.0135217002663303,0.0620729834046815,1,"#FECC5C"
"2276","1.3.69.777","1.3.69",-16.35035614,-71.54890184,"2012-09-16",0,0.0135205534001944,0.0637495685987977,7,"#FECC5C"
"2277","1.3.71.14","1.3.71",-16.34914283,-71.54697597,"2012-08-07",0,0.0135204918806774,0.0638023638264883,7,"#FECC5C"
"2278","1.3.71.466","1.3.71",-16.34449102,-71.54479393,"2012-08-10",0,0.0135196932002625,0.064696273689648,7,"#FECC5C"
"2279","1.3.71.285","1.3.71",-16.3463801,-71.5474007,"2011-11-04",0,0.0135186332306842,0.0640703346948162,8,"#FECC5C"
"2280","1.3.69.291","1.3.69",-16.35341838,-71.55091323,"2012-09-12",0,0.013514682844855,0.0637074863594354,7,"#FECC5C"
"2281","1.3.70.302","1.3.70",-16.34808043,-71.54819154,"2016-09-28",0,0.0135134106954062,0.0643782358800056,3,"#FECC5C"
"2282","1.3.70.272","1.3.70",-16.34773926,-71.5490622,"2011-12-06",0,0.0135122181162979,0.0641752542216222,8,"#FECC5C"
"2283","1.3.70.140","1.3.70",-16.34814335,-71.54899804,"2012-08-28",0,0.0135079198063081,0.0635311039215302,7,"#FECC5C"
"2284","1.3.70.360","1.3.70",-16.34755123,-71.54741107,"2011-12-15",0,0.0135046648220135,0.0634213621642033,8,"#FECC5C"
"2285","1.3.49.261","1.3.49",-16.34938056,-71.54590646,"2012-09-06",0,0.0135022840874932,0.0631764354109249,7,"#FECC5C"
"2286","1.3.69.228","1.3.69",-16.35326973,-71.54921127,"2016-10-05",0,0.0135016789210473,0.0629383537295131,3,"#FECC5C"
"2287","1.3.70.221","1.3.70",-16.34655811,-71.54777063,"2012-08-28",0,0.0135011297243075,0.0643422732639526,7,"#FECC5C"
"2288","1.3.69.918","1.3.69",-16.34988558,-71.54702079,"2011-11-25",0,0.0134999745478601,0.0632495233329003,8,"#FECC5C"
"2289","1.3.69.920","1.3.69",-16.34996014,-71.54686723,"2012-09-10",0,0.0134975903753127,0.0631165343018191,7,"#FECC5C"
"2290","1.3.69.140","1.3.69",-16.35486903,-71.55163716,"2016-09-16",0,0.0134922564159745,0.0638971811739506,3,"#FECC5C"
"2291","1.3.49.170","1.3.49",-16.34820935,-71.54522312,"2012-08-21",0,0.0134909580682175,0.0635820831887789,7,"#FECC5C"
"2292","1.3.70.361","1.3.70",-16.34713987,-71.54765715,"2018-05-22",0,0.0134865708216247,0.0641405819346117,1,"#FECC5C"
"2293","1.3.70.70","1.3.70",-16.34912431,-71.5507236,"2012-09-03",0,0.013481150333505,0.0633975755208813,7,"#FECC5C"
"2294","1.3.69.379","1.3.69",-16.35259562,-71.55149579,"2018-05-11",0,0.0134784004823413,0.0637434557983335,1,"#FECC5C"
"2295","1.3.71.98","1.3.71",-16.34779344,-71.54614201,"2012-08-14",0,0.0134696357811216,0.0639712604615802,7,"#FECC5C"
"2296","1.3.70.105","1.3.70",-16.34883305,-71.54966791,"2016-09-27",0,0.0134654234161937,0.0617147166441458,3,"#FECC5C"
"2297","1.3.49.118","1.3.49",-16.34706942,-71.54518949,"2012-08-20",0,0.013452554426135,0.0638610714611932,7,"#FECC5C"
"2298","1.3.70.261","1.3.70",-16.34680485,-71.54847649,"2012-08-21",0,0.0134524663596623,0.0642620983451926,7,"#FECC5C"
"2299","1.3.71.377","1.3.71",-16.34451458,-71.54659531,"2012-08-09",0,0.0134516088806488,0.0634344948958748,7,"#FECC5C"
"2300","1.3.71.219","1.3.71",-16.34628818,-71.54612573,"2012-08-17",0,0.0134511832772795,0.0641464650457384,7,"#FECC5C"
"2301","1.3.71.20","1.3.71",-16.34898468,-71.54680743,"2012-08-07",0,0.0134478595779301,0.0636887351004619,7,"#FECC5C"
