"","X","UNICODE","codeLoc","LATITUDE","LONGITUDE","check","recent_insp","condition","probability","uncertainty","recentinsp","not_sprayed","group_num","order","color"
"391",391,"1.8.10.153","1.8.10",-16.44726707,-71.52124339,0,"2007-04-19",2,0.0937052682889955,0.165582392921845,10,0,98,1,"blue"
"353",353,"1.8.10.154","1.8.10",-16.44732222,-71.52140122,0,"2007-04-18",2,0.0922772853110435,0.163661322789203,9,0,98,2,"gray"
"370",370,"1.8.10.150","1.8.10",-16.44702147,-71.5213452,0,"2007-04-19",1,0.0874888802959435,0.15670843666378,10,0,98,3,"gray"
"372",372,"1.8.10.152","1.8.10",-16.44718384,-71.52127964,0,"2007-04-19",1,0.0844486961003103,0.149614068391279,10,0,98,4,"gray"
"371",371,"1.8.10.151","1.8.10",-16.44710685,-71.52131393,0,"2007-04-19",2,0.0839013162971681,0.149020188457273,10,0,98,5,"gray"
"368",368,"1.8.10.148","1.8.10",-16.44685131,-71.52141421,0,"2007-04-18",1,0.0825982591552924,0.150490160493711,9,0,98,6,"gray"
"369",369,"1.8.10.149","1.8.10",-16.44693196,-71.52138173,0,"2007-04-19",2,0.0815119851263019,0.146573184644267,10,0,98,7,"gray"
"431",431,"1.8.10.157","1.8.10",-16.44705797,-71.52151339,0,"2007-04-19",1,0.0811610813715969,0.148092717330899,10,0,98,8,"gray"
"354",354,"1.8.10.155","1.8.10",-16.44723448,-71.52144076,0,"2007-04-19",1,0.0798565850749308,0.142559509608778,10,0,98,9,"gray"
"392",392,"1.8.10.159","1.8.10",-16.44690238,-71.52157147,0,"2007-04-24",1,0.0779011320869548,0.143466991416445,12,0,98,10,"gray"
"355",355,"1.8.10.156","1.8.10",-16.447147,-71.52147394,0,"2007-04-23",1,0.0776943455127005,0.140003077114438,11,0,98,11,"gray"
"373",373,"1.8.10.158","1.8.10",-16.44698054,-71.52154009,0,"2006-09-11",1,0.0763273170983776,0.139506960560545,12,0,98,12,"gray"
"1087",1087,"1.8.5.283","1.8.5",-16.44960191,-71.51324342,0,"2007-06-14",2,0.0925588008696523,0.164814166606312,33,0,99,1,"blue"
"1045",1045,"1.8.5.284","1.8.5",-16.44949867,-71.513232,0,"2007-06-08",2,0.0831047689254341,0.148873499539674,29,0,99,2,"gray"
"1085",1085,"1.8.5.281","1.8.5",-16.44951396,-71.51295945,0,"2007-06-11",1,0.0774355185973391,0.14388303356786,30,0,99,3,"gray"
"1046",1046,"1.8.5.285","1.8.5",-16.44942586,-71.51322208,0,"2007-06-08",1,0.0744334842393539,0.134713576266207,29,0,99,4,"gray"
"1089",1089,"1.8.5.288","1.8.5",-16.44919697,-71.51317231,0,"2007-10-29",1,0.074121094172785,0.139711512758228,47,0,99,5,"gray"
"1047",1047,"1.8.5.287","1.8.5",-16.44928416,-71.51320253,0,"2007-06-24",1,0.0739396045716763,0.137663079933628,37,0,99,6,"gray"
"1088",1088,"1.8.5.286","1.8.5",-16.44936054,-71.5132154,0,"2007-06-11",1,0.0737481736313155,0.135361507484894,30,0,99,7,"gray"
"1236",1236,"1.8.5.279","1.8.5",-16.4493404,-71.5129085,0,"2007-06-13",1,0.0707644223657114,0.132866352203254,32,0,99,8,"gray"
"1084",1084,"1.8.5.276","1.8.5",-16.44918373,-71.51286615,0,"2007-06-15",1,0.0706581251018309,0.134138929969724,34,0,99,9,"gray"
"1362",1362,"1.8.5.278","1.8.5",-16.44928618,-71.51287433,0,"2007-01-26",1,0.0695925592705703,0.131156750475431,30,0,99,10,"gray"
"1156",1156,"1.8.5.280","1.8.5",-16.44941876,-71.5129247,0,"2007-06-11",1,0.0693956132918081,0.129100704855886,30,0,99,11,"gray"
"1155",1155,"1.8.5.277","1.8.5",-16.44924847,-71.51286896,0,"2007-06-14",1,0.0682031557000159,0.128665480103623,33,0,99,12,"gray"
"334",334,"1.8.10.123","1.8.10",-16.4462857,-71.52082268,0,"2007-04-18",2,0.0907385850781088,0.159468658487137,9,0,100,1,"blue"
"351",351,"1.8.10.124","1.8.10",-16.44626526,-71.5207456,0,"2007-04-17",2,0.0887666192216908,0.15537928579807,8,0,100,2,"gray"
"336",336,"1.8.10.126","1.8.10",-16.44623024,-71.52057514,0,"2007-04-18",2,0.0879789614335689,0.155335608114522,9,0,100,3,"gray"
"337",337,"1.8.10.127","1.8.10",-16.4462021,-71.52049028,0,"2007-04-19",1,0.0872959689820547,0.156684396188683,10,0,100,4,"gray"
"335",335,"1.8.10.125","1.8.10",-16.44624887,-71.52065793,0,"2007-04-19",2,0.0855127469227313,0.149812523772931,10,0,100,5,"gray"
"363",363,"1.8.10.122","1.8.10",-16.44630459,-71.52090478,0,"2007-04-17",1,0.0848367113009249,0.150382275314556,8,0,100,6,"gray"
"348",348,"1.8.10.113","1.8.10",-16.4464858,-71.52076326,0,"2007-04-19",1,0.0821180467771298,0.148354270428037,10,0,100,7,"gray"
"346",346,"1.8.10.111","1.8.10",-16.44645696,-71.5206019,0,"2007-04-17",1,0.0819387874030374,0.149070382803254,8,0,100,8,"gray"
"362",362,"1.8.10.114","1.8.10",-16.44650819,-71.52084608,0,"2007-04-18",1,0.0816247568777213,0.146722622043246,9,0,100,9,"gray"
"424",424,"1.8.10.110","1.8.10",-16.44642848,-71.52050893,0,"2007-04-13",1,0.0785987939467208,0.143421964403918,6,0,100,10,"gray"
"347",347,"1.8.10.112","1.8.10",-16.44647367,-71.52067789,0,"2007-04-13",1,0.0773713738384423,0.139569221316864,6,0,100,11,"gray"
"352",352,"1.8.10.128","1.8.10",-16.44629925,-71.52044803,0,"2007-04-18",1,0.0765115539132426,0.137991370227415,9,0,100,12,"gray"
"422",422,"1.8.10.109","1.8.10",-16.44640096,-71.520414,0,"2007-04-19",1,0.0724178506126572,0.131756009977481,10,0,100,13,"gray"
"329",329,"1.8.10.116","1.8.10",-16.44654494,-71.52100789,0,"2007-04-17",2,0.0881724531411996,0.156009449637628,8,0,101,1,"blue"
"331",331,"1.8.10.118","1.8.10",-16.44646338,-71.52111865,0,"2007-04-17",1,0.0881346840211466,0.156763930197975,8,0,101,2,"gray"
"330",330,"1.8.10.117","1.8.10",-16.44656017,-71.52108142,0,"2007-04-23",2,0.0847247910826122,0.149720730073408,11,0,101,3,"gray"
"350",350,"1.8.10.120","1.8.10",-16.44634077,-71.52106813,0,"2007-04-17",1,0.0844906471824504,0.150892217341373,8,0,101,4,"gray"
"332",332,"1.8.10.119","1.8.10",-16.44636463,-71.52114641,0,"2007-04-16",2,0.0821336278574945,0.146124185503771,7,0,101,5,"gray"
"349",349,"1.8.10.115","1.8.10",-16.44652609,-71.52092348,0,"2007-04-16",1,0.0814416203142675,0.144965275620295,7,0,101,6,"gray"
"428",428,"1.8.10.141","1.8.10",-16.44671108,-71.52095193,0,"2007-04-19",1,0.0807878339747293,0.14591911391457,10,0,101,7,"gray"
"356",356,"1.8.10.160","1.8.10",-16.44660085,-71.52122277,0,"2007-04-23",1,0.0806081933319506,0.149776894814358,11,0,101,8,"gray"
"333",333,"1.8.10.121","1.8.10",-16.44632289,-71.52098436,0,"2007-04-17",1,0.0803959545501679,0.14297609126949,8,0,101,9,"gray"
"993",993,"1.8.5.348","1.8.5",-16.44999337,-71.51436614,0,"2007-06-05",2,0.0880504703687616,0.155505481931678,26,0,102,1,"blue"
"992",992,"1.8.5.347","1.8.5",-16.4498808,-71.51436689,0,"2007-06-06",2,0.0871409349355648,0.155087508723604,27,0,102,2,"gray"
"994",994,"1.8.5.349","1.8.5",-16.45007994,-71.51439158,0,"2007-06-24",2,0.0858008937070052,0.151606818247678,37,0,102,3,"gray"
"996",996,"1.8.5.351","1.8.5",-16.45018877,-71.51452965,0,"2007-06-07",1,0.0846536404955783,0.153649904344674,28,0,102,4,"gray"
"995",995,"1.8.5.350","1.8.5",-16.45017356,-71.5144048,0,"2007-06-05",2,0.0804538140372073,0.143235563175454,26,0,102,5,"gray"
"1288",1288,"1.8.5.353","1.8.5",-16.45003451,-71.51462537,0,"2007-01-20",1,0.0802031208900701,0.145661674388665,30,0,102,6,"gray"
"1102",1102,"1.8.5.352","1.8.5",-16.45018988,-71.5146611,0,"2007-06-05",1,0.0801890588952123,0.148118039460286,26,0,102,7,"gray"
"1287",1287,"1.8.5.346","1.8.5",-16.449748,-71.51432927,0,"2007-01-20",1,0.0748924844244905,0.136590426204637,37,0,102,8,"gray"
"991",991,"1.8.5.345","1.8.5",-16.44968579,-71.51430688,0,"2018-11-16",1,0.0741257208763614,0.13714727111209,67,0,102,9,"gray"
"948",948,"1.8.5.360","1.8.5",-16.44966119,-71.51441265,0,"2007-06-04",1,0.073852009905351,0.136394826221853,25,0,102,10,"gray"
"421",421,"1.8.10.105","1.8.10",-16.44607322,-71.52006603,0,"2007-04-23",1,0.0877376497421633,0.158947202107641,11,0,103,1,"blue"
"275",275,"1.8.10.94","1.8.10",-16.4460383,-71.51991835,0,"2007-04-12",2,0.0869104379942076,0.156654197432424,5,0,103,2,"gray"
"342",342,"1.8.10.98","1.8.10",-16.44654885,-71.52012585,0,"2007-04-16",1,0.0828035323270892,0.152429666883493,7,0,103,3,"gray"
"327",327,"1.8.10.106","1.8.10",-16.44625729,-71.52004127,0,"2007-04-17",1,0.0803566635526897,0.147169068860817,8,0,103,4,"gray"
"345",345,"1.8.10.104","1.8.10",-16.44609429,-71.52014481,0,"2007-04-17",2,0.0800837792480758,0.144466585361492,8,0,103,5,"gray"
"344",344,"1.8.10.103","1.8.10",-16.44612241,-71.52027372,0,"2007-04-17",1,0.0792685870977422,0.14454540254308,8,0,103,6,"gray"
"464",464,"1.8.10.100","1.8.10",-16.44639631,-71.52018896,0,"2007-04-17",1,0.0785066744289333,0.14497065003826,8,0,103,7,"gray"
"343",343,"1.8.10.99","1.8.10",-16.44648068,-71.52015237,0,"2007-04-17",1,0.0770835460086096,0.141903422427093,8,0,103,8,"gray"
"361",361,"1.8.10.107","1.8.10",-16.44634739,-71.52001566,0,"2007-04-17",1,0.0769536075436307,0.14070219989786,8,0,103,9,"gray"
"326",326,"1.8.10.102","1.8.10",-16.44619935,-71.52025344,0,"2007-04-16",1,0.0767686848708736,0.140397111185959,7,0,103,10,"gray"
"381",381,"1.8.10.101","1.8.10",-16.44628847,-71.52022717,0,"2007-04-23",1,0.0760716439216116,0.139864755697318,11,0,103,11,"gray"
"745",745,"1.8.7.126","1.8.7",-16.44774486,-71.51554333,0,"2007-07-19",2,0.086057286592256,0.152340245868119,43,0,104,1,"blue"
"844",844,"1.8.7.125","1.8.7",-16.4476615,-71.51551114,0,"2007-07-19",2,0.082321017831216,0.146514692845928,43,0,104,2,"gray"
"813",813,"1.8.7.107","1.8.7",-16.44759936,-71.51576464,0,"2007-07-16",1,0.0784569113187638,0.1463117826812,42,0,104,3,"gray"
"819",819,"1.8.7.123","1.8.7",-16.44752587,-71.5154028,0,"2018-11-13",1,0.0780412691307873,0.143535538271295,65,0,104,4,"gray"
"744",744,"1.8.7.124","1.8.7",-16.44758881,-71.51545582,0,"2007-07-19",1,0.0771146556904034,0.1393618316064,43,0,104,5,"gray"
"902",902,"1.8.7.106","1.8.7",-16.44748847,-71.51570421,0,"2006-12-18",1,0.074043860174859,0.139222496142752,44,0,104,6,"gray"
"811",811,"1.8.7.104","1.8.7",-16.44733771,-71.51554385,0,"2007-07-19",1,0.0720903642132395,0.136983950190818,43,0,104,7,"gray"
"812",812,"1.8.7.105","1.8.7",-16.447411,-71.51563415,0,"2007-07-16",1,0.0713109271962718,0.1347865100331,42,0,104,8,"gray"
"843",843,"1.8.7.119","1.8.7",-16.44729022,-71.51560963,0,"2007-07-19",1,0.0706092734953868,0.134049332897625,43,0,104,9,"gray"
"815",815,"1.8.7.118","1.8.7",-16.44724732,-71.51567168,0,"2007-07-19",1,0.0701360062371163,0.133010158740217,43,0,104,10,"gray"
"818",818,"1.8.7.122","1.8.7",-16.44745383,-71.51533832,0,"2007-07-19",1,0.0690562821823001,0.127543671148629,43,0,104,11,"gray"
"382",382,"1.8.10.129","1.8.10",-16.44667107,-71.52073807,0,"2007-04-17",1,0.0848319492567547,0.153037377818711,8,0,105,1,"blue"
"383",383,"1.8.10.130","1.8.10",-16.44673928,-71.52072185,0,"2007-04-17",2,0.0827325552835085,0.14892848717364,8,0,105,2,"gray"
"396",396,"1.8.10.30","1.8.10",-16.44680529,-71.52047433,0,"2007-04-11",1,0.0822406884526385,0.150708853869978,4,0,105,3,"gray"
"384",384,"1.8.10.131","1.8.10",-16.44682128,-71.52069892,0,"2007-04-17",1,0.0815798547301217,0.148019423014418,8,0,105,4,"gray"
"473",473,"1.8.10.31","1.8.10",-16.4467584,-71.52029914,0,"2007-04-24",1,0.0813740574243786,0.151251053134532,12,0,105,5,"gray"
"399",399,"1.8.10.134","1.8.10",-16.44705173,-71.52062313,0,"2007-04-13",1,0.0806640587790277,0.149863200515987,6,0,105,6,"gray"
"442",442,"1.8.10.32","1.8.10",-16.446838,-71.52028137,0,"2007-04-10",1,0.0783344292910812,0.145884397407341,3,0,105,7,"gray"
"385",385,"1.8.10.132","1.8.10",-16.44689525,-71.52067728,0,"2007-04-18",1,0.0778632985716577,0.14232162607068,9,0,105,8,"gray"
"386",386,"1.8.10.133","1.8.10",-16.44696662,-71.5206488,0,"2006-09-12",1,0.077799963969559,0.143380022548458,11,0,105,9,"gray"
"394",394,"1.8.10.28","1.8.10",-16.44695928,-71.52043343,0,"2007-04-11",1,0.0766240630344469,0.141136240484178,4,0,105,10,"gray"
"395",395,"1.8.10.29","1.8.10",-16.44688129,-71.52045649,0,"2007-04-10",2,0.0755461709565115,0.137948782535347,3,0,105,11,"gray"
"393",393,"1.8.10.26","1.8.10",-16.447124,-71.52036452,0,"2007-04-17",1,0.0736648204098915,0.138262267379626,8,0,105,12,"gray"
"441",441,"1.8.10.27","1.8.10",-16.44703688,-71.52039872,0,"2007-04-10",1,0.0732378527643081,0.136087924547019,3,0,105,13,"gray"
"405",405,"1.8.10.33","1.8.10",-16.44692501,-71.52026425,0,"2007-04-10",1,0.0727067244579976,0.135607975201378,3,0,105,14,"gray"
"928",928,"1.8.7.98","1.8.7",-16.44653458,-71.51564045,0,"2007-07-16",2,0.0839757764144694,0.150121161761151,42,0,106,1,"blue"
"929",929,"1.8.7.99","1.8.7",-16.44660727,-71.51561854,0,"2007-09-26",1,0.0819800893637141,0.149023520310958,46,0,106,2,"gray"
"810",810,"1.8.7.102","1.8.7",-16.44687765,-71.51547736,0,"2007-07-20",1,0.0772977618310412,0.144302272230898,44,0,106,3,"gray"
"756",756,"1.8.7.79","1.8.7",-16.44651104,-71.51538468,0,"2018-11-15",1,0.0767948442047931,0.146634627866345,66,0,106,4,"gray"
"841",841,"1.8.7.101","1.8.7",-16.44679306,-71.51553742,0,"2007-07-16",1,0.0747468283715939,0.138763778403926,42,0,106,5,"gray"
"840",840,"1.8.7.100","1.8.7",-16.44670228,-71.51558265,0,"2007-07-16",1,0.0745569313654868,0.137269973905918,42,0,106,6,"gray"
"776",776,"1.8.7.103","1.8.7",-16.44692851,-71.51556617,0,"2007-07-13",2,0.0729769258034611,0.134736284171159,41,0,106,7,"gray"
"821",821,"1.8.7.82","1.8.7",-16.44675984,-71.51528484,0,"2007-07-16",1,0.0701266313834601,0.135214066673467,42,0,106,8,"gray"
"783",783,"1.8.7.80","1.8.7",-16.44661358,-71.51535269,0,"2007-07-13",1,0.0679043048367077,0.129781284847635,41,0,106,9,"gray"
"784",784,"1.8.7.81","1.8.7",-16.44668358,-71.51531846,0,"2007-07-13",1,0.065437451650917,0.125181580420162,41,0,106,10,"gray"
"1396",1396,"1.8.6.142","1.8.6",-16.44820697,-71.51483248,0,"2016-05-02",1,0.0838662936840473,0.149692800150679,58,0,107,1,"blue"
"1385",1385,"1.8.6.52","1.8.6",-16.44839833,-71.51463547,0,"2007-07-16",1,0.0834606142420635,0.157997018902942,42,0,107,2,"gray"
"1500",1500,"1.8.6.143A","1.8.6",-16.44827756,-71.51491611,0,"2007-12-10",2,0.083317687101872,0.146568412347336,51,0,107,3,"gray"
"1499",1499,"1.8.6.143","1.8.6",-16.44828247,-71.51487294,0,"2018-11-12",1,0.0823070609279085,0.146310424105217,64,0,107,4,"gray"
"1407",1407,"1.8.6.21","1.8.6",-16.44863451,-71.51457806,0,"2007-12-05",1,0.0789952946978359,0.148430375664437,48,0,107,5,"gray"
"1406",1406,"1.8.6.20","1.8.6",-16.44855172,-71.5147403,0,"2007-07-19",1,0.0783785665689482,0.1479967582347,51,0,107,6,"gray"
"1386",1386,"1.8.6.54","1.8.6",-16.44823406,-71.51454425,0,"2007-02-07",1,0.0713522853956362,0.1348094147554,51,0,107,7,"gray"
"1519",1519,"1.8.6.53","1.8.6",-16.44831094,-71.51459281,0,"2007-07-25",1,0.0700228718234249,0.132071784028028,51,0,107,8,"gray"
"1384",1384,"1.8.6.51","1.8.6",-16.44847307,-71.51447739,0,"2007-07-20",1,0.0696137672737305,0.131211738422937,44,0,107,9,"gray"
"514",514,"1.8.8.7","1.8.8",-16.44662736,-71.51631246,0,"2007-05-11",2,0.0837724244995671,0.151868881013413,16,0,108,1,"blue"
"478",478,"1.8.8.1","1.8.8",-16.44680062,-71.51631502,0,"2007-05-11",1,0.080278355815636,0.149091075966494,16,0,108,2,"gray"
"498",498,"1.8.8.6","1.8.8",-16.44664236,-71.51643412,0,"2007-05-08",1,0.078708893906671,0.145937127443686,13,0,108,3,"gray"
"499",499,"1.8.8.8","1.8.8",-16.44670122,-71.51630865,0,"2007-05-08",1,0.0775328467729772,0.141595467022719,13,0,108,4,"gray"
"482",482,"1.8.8.2","1.8.8",-16.44676247,-71.51643225,0,"2007-05-09",1,0.076832684336168,0.14379797976906,14,0,108,5,"gray"
"488",488,"1.8.8.3","1.8.8",-16.44669126,-71.5165669,0,"2007-05-08",1,0.072046185297206,0.135598624271721,13,0,108,6,"gray"
"496",496,"1.8.8.4","1.8.8",-16.44667693,-71.51667096,0,"2007-05-08",1,0.068610141962043,0.129646834281654,13,0,108,7,"gray"
"1259",1259,"1.8.2.57","1.8.2",-16.45313792,-71.51034815,0,"2007-07-13",1,0.0834729845167483,0.153905189217186,41,0,109,1,"blue"
"1215",1215,"1.8.2.58","1.8.2",-16.45310203,-71.51018547,0,"2007-07-13",2,0.0808344967311533,0.147147640180008,41,0,109,2,"gray"
"1240",1240,"1.8.2.61","1.8.2",-16.45284041,-71.5099743,0,"2007-01-16",1,0.0797162551260747,0.149508315145275,42,0,109,3,"gray"
"1217",1217,"1.8.2.60","1.8.2",-16.45291962,-71.51018714,0,"2007-01-15",1,0.0792729781558143,0.147241118887272,42,0,109,4,"gray"
"1220",1220,"1.8.2.64","1.8.2",-16.45312311,-71.50987438,0,"2007-07-16",1,0.0786957074364385,0.146821325913017,42,0,109,5,"gray"
"1218",1218,"1.8.2.62","1.8.2",-16.45297112,-71.50990249,0,"2007-07-13",1,0.0748317616054554,0.1397792683774,41,0,109,6,"gray"
"1221",1221,"1.8.2.65","1.8.2",-16.45278998,-71.50959237,0,"2007-07-16",1,0.0727883816517009,0.137348967502513,42,0,109,7,"gray"
"1239",1239,"1.8.2.55","1.8.2",-16.45324291,-71.51062824,0,"2007-01-16",1,0.0719210129709704,0.134574926702115,42,0,109,8,"gray"
"1219",1219,"1.8.2.63","1.8.2",-16.45299951,-71.50999086,0,"2007-01-15",1,0.0710531664380333,0.131431551220616,42,0,109,9,"gray"
"1216",1216,"1.8.2.59","1.8.2",-16.45299057,-71.51011125,0,"2007-07-13",1,0.0708014188318273,0.129915047789721,41,0,109,10,"gray"
"1393",1393,"1.8.2.66A","1.8.2",-16.45287781,-71.50911276,0,"2007-07-16",1,0.0703803185518495,0.132591913721339,42,0,109,11,"gray"
"1366",1366,"1.8.2.56","1.8.2",-16.45319071,-71.51051731,0,"2007-07-16",1,0.0701744380959944,0.130022209144806,42,0,109,12,"gray"
"1260",1260,"1.8.2.66","1.8.2",-16.45284738,-71.50905279,0,"2007-07-16",1,0.0699078998760025,0.131600528247071,42,0,109,13,"gray"
"1086",1086,"1.8.5.282","1.8.5",-16.44966538,-71.51299033,0,"2007-06-11",1,0.0834162238503034,0.153769219475317,30,0,110,1,"blue"
"1090",1090,"1.8.5.297","1.8.5",-16.44985494,-71.51310271,0,"2007-06-06",1,0.0742344063261976,0.141872202919986,27,0,110,2,"gray"
"1092",1092,"1.8.5.303","1.8.5",-16.45009931,-71.51294214,0,"2007-06-07",1,0.0704483623850149,0.135217227882024,28,0,110,3,"gray"
"1057",1057,"1.8.5.304","1.8.5",-16.45024333,-71.51305217,0,"2007-06-07",1,0.0704475422177805,0.135347743681776,28,0,110,4,"gray"
"1202",1202,"1.8.5.296","1.8.5",-16.44979431,-71.51326214,0,"2007-06-07",1,0.0690315287290057,0.131226496040697,28,0,110,5,"gray"
"1017",1017,"1.8.5.296A","1.8.5",-16.44980603,-71.51320029,0,"2007-06-07",1,0.06819631423938,0.129599113873517,28,0,110,6,"gray"
"1021",1021,"1.8.5.318","1.8.5",-16.45009231,-71.51305579,0,"2007-06-11",1,0.0681836964586211,0.130740765262715,30,0,110,7,"gray"
"1098",1098,"1.8.5.322","1.8.5",-16.44994365,-71.51327989,0,"2007-06-13",1,0.0680283920783808,0.130012153426108,32,0,110,8,"gray"
"1022",1022,"1.8.5.318A","1.8.5",-16.45006534,-71.51306134,0,"2007-06-11",1,0.0675395891132882,0.129367995553774,30,0,110,9,"gray"
"1023",1023,"1.8.5.319","1.8.5",-16.45008453,-71.51316377,0,"2007-06-07",1,0.0667176697000723,0.127757425478346,28,0,110,10,"gray"
"906",906,"1.8.7.120","1.8.7",-16.44732819,-71.51518573,0,"2007-07-20",1,0.0832425407523022,0.157604218075685,44,0,111,1,"blue"
"1542",1542,"1.8.6.127","1.8.6",-16.44689188,-71.51504897,0,"2007-12-11",1,0.0705612031694323,0.136732833656328,52,0,111,2,"gray"
"785",785,"1.8.7.83","1.8.7",-16.44684316,-71.5152462,0,"2006-12-12",1,0.0693045467619419,0.133882433931507,42,0,111,3,"gray"
"1490",1490,"1.8.6.128","1.8.6",-16.44688331,-71.51496165,0,"2007-12-07",1,0.0675393819864097,0.130542466374234,50,0,111,4,"gray"
"789",789,"1.8.7.87","1.8.7",-16.44717788,-71.5151007,0,"2007-07-09",1,0.0663133038865602,0.127890524962937,39,0,111,5,"gray"
"787",787,"1.8.7.85","1.8.7",-16.44700742,-71.51516835,0,"2018-11-15",1,0.0656620824309091,0.1267978783678,66,0,111,6,"gray"
"786",786,"1.8.7.84","1.8.7",-16.44692147,-71.51521274,0,"2007-07-16",1,0.0637489286015562,0.122587623969497,42,0,111,7,"gray"
"757",757,"1.8.7.86","1.8.7",-16.44709281,-71.51513758,0,"2018-11-15",1,0.0635075936561122,0.122233421706939,66,0,111,8,"gray"
"788",788,"1.8.7.86A","1.8.7",-16.44709614,-71.51510773,0,"2007-07-16",1,0.0631532948516235,0.121552549919502,42,0,111,9,"gray"
"941",941,"1.8.5.167","1.8.5",-16.45123093,-71.51190104,0,"2007-06-12",2,0.0827857503456855,0.149279722133956,31,0,112,1,"blue"
"1267",1267,"1.8.5.168","1.8.5",-16.4512952,-71.51192269,0,"2007-06-12",2,0.0806249580573374,0.145353353921864,31,0,112,2,"gray"
"937",937,"1.8.5.159","1.8.5",-16.45140714,-71.511952,0,"2007-06-12",1,0.0798494472881289,0.146620001362151,31,0,112,3,"gray"
"938",938,"1.8.5.160","1.8.5",-16.45133503,-71.51211611,0,"2007-06-14",1,0.0793162445482643,0.14748561432123,33,0,112,4,"gray"
"899",899,"1.8.5.166","1.8.5",-16.45114951,-71.51189004,0,"2007-06-24",1,0.0788963533564764,0.143979239356358,37,0,112,5,"gray"
"1322",1322,"1.8.4.15","1.8.4",-16.45134241,-71.51178446,0,"2007-07-06",2,0.0787404060720049,0.144167816663242,38,0,112,6,"gray"
"1302",1302,"1.8.4.16","1.8.4",-16.45134637,-71.51171639,0,"2007-01-22",1,0.0772784168479693,0.142887414148517,39,0,112,7,"gray"
"1320",1320,"1.8.4.11","1.8.4",-16.45119565,-71.51173065,0,"2007-07-09",1,0.0767555124859493,0.14408880843204,39,0,112,8,"gray"
"1303",1303,"1.8.4.17","1.8.4",-16.45138475,-71.51164472,0,"2007-07-06",1,0.0745797997581035,0.139674185271364,38,0,112,9,"gray"
"939",939,"1.8.5.161","1.8.5",-16.45123902,-71.51208347,0,"2007-06-12",1,0.0732629055081611,0.135238702111566,31,0,112,10,"gray"
"1300",1300,"1.8.4.10","1.8.4",-16.45123864,-71.51166039,0,"2007-07-06",1,0.0732500714391749,0.137951506291524,38,0,112,11,"gray"
"1011",1011,"1.8.5.162","1.8.5",-16.45117289,-71.51207199,0,"2007-06-14",1,0.0728308660276684,0.13470883124734,33,0,112,12,"gray"
"1325",1325,"1.8.4.21","1.8.4",-16.45145606,-71.51182094,0,"2007-07-09",1,0.0717676116250693,0.133264540129892,39,0,112,13,"gray"
"1319",1319,"1.8.4.9","1.8.4",-16.4512604,-71.51158435,0,"2007-01-22",1,0.0710684917444631,0.134381752256631,39,0,112,14,"gray"
"1299",1299,"1.8.4.1","1.8.4",-16.45071128,-71.51160644,0,"2007-07-06",1,0.0827510698940079,0.15558020484384,38,0,113,1,"blue"
"1309",1309,"1.8.4.4","1.8.4",-16.45082911,-71.51126975,0,"2007-07-06",1,0.0796494346883994,0.151093250456355,38,0,113,2,"gray"
"1343",1343,"1.8.4.14","1.8.4",-16.45084057,-71.51163195,0,"2007-07-06",1,0.0740208262062827,0.13978171729359,38,0,113,3,"gray"
"1305",1305,"1.8.4.2","1.8.4",-16.45076438,-71.51152047,0,"2007-07-06",1,0.0729367556031958,0.13731572944657,38,0,113,4,"gray"
"1308",1308,"1.8.4.3","1.8.4",-16.4507874,-71.51143204,0,"2007-07-06",1,0.0696825711196029,0.131028525352205,38,0,113,5,"gray"
"379",379,"1.8.10.95","1.8.10",-16.44601464,-71.51976919,0,"2007-04-18",1,0.0822262484686162,0.150746307372529,9,0,114,1,"blue"
"274",274,"1.8.10.93","1.8.10",-16.44616883,-71.51989156,0,"2007-04-13",1,0.0811902000773149,0.14815466461638,6,0,114,2,"gray"
"398",398,"1.8.10.96","1.8.10",-16.4461401,-71.51975118,0,"2007-04-23",1,0.0803110544146145,0.148254948240296,11,0,114,3,"gray"
